,datetime,humidity,precipcover,windspeed,cloudcover,visibility,location,sunrise_time,sunset_time,Port of Spain precip mm,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
162,2000-06-21,91.0,0.0,13.9,86.2,4.3,Port of Spain,05:45:29,18:30:21,3.6258499999999994,28.8,24.3,26.0,34.1,24.3,26.8,24.4
163,2000-06-22,79.6,0.0,16.1,44.6,7.3,Port of Spain,05:45:42,18:30:34,0.8255,32.1,25.1,27.7,35.9,25.1,29.7,23.6
164,2000-06-23,82.0,0.0,21.9,50.4,7.0,Port of Spain,05:45:56,18:30:46,3.7465,30.2,24.7,27.2,34.7,24.7,29.4,23.7
165,2000-06-24,74.2,0.0,16.1,33.3,7.8,Port of Spain,05:46:10,18:30:57,8.223249999999998,32.1,24.1,27.7,35.2,24.1,29.2,22.2
166,2000-06-25,76.9,0.0,15.0,50.0,7.0,Port of Spain,05:46:24,18:31:08,11.700933333333333,32.2,22.8,27.6,35.9,22.8,29.6,22.8
167,2000-06-26,92.0,0.0,9.2,80.0,5.5,Port of Spain,05:46:38,18:31:19,1.397,28.1,24.1,26.0,32.8,24.1,26.7,24.6
168,2000-06-27,87.4,0.0,17.2,77.4,5.3,Port of Spain,05:46:53,18:31:29,14.566899999999999,30.1,24.1,26.5,36.3,24.1,28.2,24.2
169,2000-06-28,84.2,0.0,18.3,71.4,6.7,Port of Spain,05:47:08,18:31:38,15.500350000000001,31.1,25.7,27.6,37.9,25.7,30.2,24.6
170,2000-06-29,80.4,0.0,15.0,53.0,7.2,Port of Spain,05:47:23,18:31:47,1.7272,31.2,24.1,26.8,35.6,24.1,28.3,22.9
171,2000-06-30,81.1,0.0,16.1,51.9,6.7,Port of Spain,05:47:38,18:31:55,10.80135,31.8,23.1,26.9,36.4,23.1,28.7,23.1
172,2000-07-01,89.5,0.0,11.4,79.2,6.7,Port of Spain,05:47:53,18:32:03,7.048499999999999,30.1,24.1,26.6,36.3,24.1,28.7,24.6
173,2000-07-02,81.2,0.0,17.2,58.6,7.0,Port of Spain,05:48:09,18:32:10,5.251449999999999,32.1,23.1,27.7,38.1,23.1,30.4,23.9
174,2000-07-03,87.3,0.0,13.9,81.7,6.6,Port of Spain,05:48:24,18:32:16,8.50265,32.1,24.7,27.1,38.1,24.7,29.3,24.7
175,2000-07-04,83.7,0.0,18.3,61.3,5.6,Port of Spain,05:48:39,18:32:22,5.4737,31.1,24.3,27.3,36.7,24.3,29.5,24.1
176,2000-07-05,84.1,0.0,16.1,63.9,5.6,Port of Spain,05:48:55,18:32:27,11.49985,30.6,25.1,27.2,35.9,25.1,29.6,24.2
177,2000-07-06,78.5,0.0,15.0,75.9,7.3,Port of Spain,05:49:10,18:32:31,5.149849999999999,32.1,24.3,27.6,36.9,24.3,29.4,23.2
178,2000-07-07,83.5,0.0,15.0,59.2,7.8,Port of Spain,05:49:26,18:32:35,6.699250000000001,30.8,22.8,26.5,35.2,22.8,28.4,23.2
179,2000-07-08,85.5,0.0,18.3,71.3,6.5,Port of Spain,05:49:41,18:32:37,0.6985,31.2,24.1,26.9,37.5,24.1,29.6,24.2
180,2000-07-09,78.7,0.0,16.1,52.3,7.4,Port of Spain,05:49:57,18:32:39,5.6324499999999995,31.6,23.1,26.9,34.7,23.1,28.3,22.6
181,2000-07-10,78.6,0.0,13.9,43.8,9.2,Port of Spain,05:50:12,18:32:41,32.6517,32.2,23.1,27.0,36.9,23.1,28.9,22.6
182,2000-07-11,78.8,0.0,18.3,67.4,7.6,Port of Spain,05:50:27,18:32:41,17.45615,32.3,24.1,27.8,37.1,24.1,30.2,23.5
183,2000-07-12,88.3,0.0,15.0,87.4,6.2,Port of Spain,05:50:42,18:32:41,14.992349999999998,31.1,23.1,26.3,36.7,23.1,27.7,24.2
184,2000-07-13,91.1,0.0,9.2,88.7,6.4,Port of Spain,05:50:57,18:32:40,10.82675,29.1,23.8,26.1,35.8,23.8,27.9,24.4
185,2000-07-14,82.7,0.0,18.3,69.2,7.0,Port of Spain,05:51:12,18:32:38,37.4777,31.3,24.1,27.3,36.7,24.1,29.6,23.8
186,2000-07-15,82.5,0.0,16.1,75.5,7.1,Port of Spain,05:51:26,18:32:36,5.2006499999999996,32.3,24.1,27.4,38.2,24.1,29.8,23.9
187,2000-07-16,79.0,0.0,15.0,54.3,7.8,Port of Spain,05:51:41,18:32:32,0.32384999999999997,31.7,24.7,27.4,36.7,24.7,29.4,23.2
188,2000-07-17,84.6,0.0,15.0,56.4,7.7,Port of Spain,05:51:55,18:32:28,2.4003,31.1,22.7,26.3,35.6,22.7,28.2,23.4
189,2000-07-18,93.8,0.0,13.9,78.3,6.1,Port of Spain,05:52:08,18:32:23,13.17625,27.1,24.1,25.2,30.8,24.1,25.6,24.1
190,2000-07-19,83.0,0.0,15.0,53.3,8.0,Port of Spain,05:52:22,18:32:17,12.496799999999999,32.1,24.1,27.5,38.1,24.1,30.3,24.1
191,2000-07-20,83.7,0.0,29.1,73.8,7.2,Port of Spain,05:52:35,18:32:10,6.28015,32.2,24.8,27.4,38.1,24.8,29.5,24.2
192,2000-07-21,88.7,0.0,20.1,70.8,6.0,Port of Spain,05:52:48,18:32:02,0.49529999999999996,30.1,24.1,26.7,37.6,24.1,28.7,24.6
193,2000-07-22,90.9,0.0,12.8,65.8,6.7,Port of Spain,05:53:01,18:31:54,0.57785,32.1,24.1,26.2,40.8,24.1,28.0,24.5
194,2000-07-23,80.3,0.0,17.2,74.5,7.1,Port of Spain,05:53:14,18:31:45,0.9525000000000001,32.1,24.1,27.9,38.1,24.1,31.0,24.0
195,2000-07-24,80.1,0.0,15.0,82.2,7.0,Port of Spain,05:53:26,18:31:34,2.794,32.1,23.1,27.6,36.9,23.1,30.0,23.6
196,2000-07-25,81.6,0.0,16.1,47.5,8.5,Port of Spain,05:53:37,18:31:23,3.7274499999999997,32.1,24.8,27.7,37.9,24.8,30.2,24.0
197,2000-07-26,83.2,0.0,11.4,61.8,8.2,Port of Spain,05:53:49,18:31:12,16.04645,32.6,23.1,27.3,39.3,23.1,30.4,24.1
198,2000-07-27,93.7,0.0,10.3,80.0,6.9,Port of Spain,05:54:00,18:30:59,7.47395,27.6,23.1,24.8,31.1,23.1,25.3,23.7
199,2000-07-28,86.5,0.0,9.2,71.9,7.5,Port of Spain,05:54:11,18:30:45,3.7274499999999997,31.1,23.1,26.1,37.6,23.1,28.1,23.6
200,2000-07-29,79.0,0.0,12.8,66.7,8.4,Port of Spain,05:54:21,18:30:31,6.407150000000001,33.1,24.1,28.2,39.4,24.1,31.3,23.9
201,2000-07-30,74.6,0.0,15.0,77.9,8.3,Port of Spain,05:54:31,18:30:16,13.817599999999997,33.1,24.8,28.4,38.2,24.8,31.2,23.3
202,2000-07-31,74.7,0.0,16.1,48.1,7.5,Port of Spain,05:54:40,18:30:00,7.467599999999999,32.7,24.7,28.4,37.3,24.7,31.1,23.2
203,2000-08-01,77.9,0.0,12.8,64.1,7.4,Port of Spain,05:54:49,18:29:43,16.73013333333333,32.1,24.1,27.9,37.3,24.1,30.4,23.4
204,2000-08-02,77.2,0.0,13.9,56.3,8.5,Port of Spain,05:54:58,18:29:26,7.399866666666666,33.6,22.7,28.1,39.8,22.7,30.8,23.3
205,2000-08-03,83.6,0.0,15.0,81.3,7.7,Port of Spain,05:55:06,18:29:07,12.031133333333333,32.1,24.6,27.8,39.3,24.6,30.6,24.6
206,2000-08-04,82.2,0.0,15.0,55.8,8.0,Port of Spain,05:55:14,18:28:48,7.399866666666668,33.1,25.1,28.1,39.4,25.1,30.9,24.4
207,2000-08-05,79.5,0.0,12.8,62.5,7.9,Port of Spain,05:55:22,18:28:28,15.663333333333334,33.1,24.1,28.1,39.4,24.1,31.1,23.9
208,2000-08-06,77.8,0.0,15.0,86.7,6.4,Port of Spain,05:55:29,18:28:07,23.368,33.1,23.1,28.1,37.2,23.1,30.8,23.5
209,2000-08-07,89.8,0.0,11.4,90.9,6.4,Port of Spain,05:55:36,18:27:46,4.656666666666667,30.1,23.2,26.4,36.3,23.2,28.7,24.5
210,2000-08-08,82.0,0.0,10.3,62.3,8.1,Port of Spain,05:55:42,18:27:23,3.2935333333333334,32.1,24.1,27.7,39.3,24.1,30.4,24.1
211,2000-08-09,79.5,0.0,13.9,37.9,6.3,Port of Spain,05:55:48,18:27:00,0.5418666666666666,33.1,24.1,28.1,39.4,24.1,30.8,23.8
212,2000-08-10,79.6,0.0,11.4,39.6,8.0,Port of Spain,05:55:53,18:26:37,20.963466666666665,33.1,24.1,28.3,38.2,24.1,31.4,24.1
213,2000-08-11,85.5,0.0,16.1,75.8,6.1,Port of Spain,05:55:58,18:26:12,8.128,31.1,24.8,27.2,37.9,24.8,29.9,24.5
214,2000-08-12,82.3,0.0,12.8,67.7,6.5,Port of Spain,05:56:03,18:25:47,6.8326,32.1,24.7,27.8,39.3,24.7,30.8,24.4
215,2000-08-13,81.5,0.0,12.8,71.7,7.2,Port of Spain,05:56:07,18:25:21,5.774266666666667,32.1,24.1,27.7,37.9,24.1,30.3,23.9
216,2000-08-14,83.1,0.0,11.4,77.4,7.4,Port of Spain,05:56:11,18:24:54,0.3302,32.1,23.7,27.2,38.1,23.7,29.6,23.9
217,2000-08-15,80.9,0.0,15.0,57.8,6.8,Port of Spain,05:56:14,18:24:27,3.996266666666666,32.3,24.6,28.0,39.3,24.6,31.1,24.3
218,2000-08-16,79.1,0.0,13.9,37.4,8.0,Port of Spain,05:56:17,18:23:59,7.696199999999999,33.1,24.1,28.1,39.4,24.1,30.7,23.8
219,2000-08-17,85.7,0.0,6.9,51.0,8.7,Port of Spain,05:56:20,18:23:31,16.298333333333332,32.1,24.1,27.2,39.3,24.1,29.9,24.4
220,2000-08-18,82.8,0.0,11.4,46.5,8.7,Port of Spain,05:56:22,18:23:02,3.293533333333333,32.1,23.8,27.6,39.3,23.8,30.8,24.3
221,2000-08-19,78.0,0.0,11.4,39.1,8.2,Port of Spain,05:56:24,18:22:32,2.9717999999999996,34.1,23.1,28.4,40.7,23.1,31.9,23.9
222,2000-08-20,87.6,0.0,10.3,60.9,8.6,Port of Spain,05:56:26,18:22:02,2.963333333333333,31.2,23.8,26.8,38.7,23.8,28.9,24.4
223,2000-08-21,84.9,0.0,5.8,57.1,7.6,Port of Spain,05:56:27,18:21:31,0.9990666666666665,32.1,23.1,27.6,39.3,23.1,31.0,24.6
224,2000-08-22,88.4,0.0,11.4,65.4,7.8,Port of Spain,05:56:28,18:20:59,9.228666666666665,30.2,24.8,26.8,36.6,24.8,28.6,24.7
225,2000-08-23,82.0,0.0,20.8,74.2,7.7,Port of Spain,05:56:28,18:20:27,18.601266666666668,33.1,24.7,28.0,38.2,24.7,30.6,24.3
226,2000-08-24,88.8,0.0,12.8,73.5,6.9,Port of Spain,05:56:29,18:19:55,27.169533333333334,32.3,25.1,27.3,40.9,25.1,29.7,25.2
227,2000-08-25,83.0,0.0,12.8,70.0,8.1,Port of Spain,05:56:28,18:19:22,20.328466666666667,32.1,24.1,28.1,39.9,24.1,31.4,24.7
228,2000-08-26,84.5,0.0,11.4,78.3,7.8,Port of Spain,05:56:28,18:18:48,3.6321999999999997,33.1,24.8,27.7,40.7,24.8,30.5,24.6
229,2000-08-27,93.0,0.0,11.4,82.9,7.7,Port of Spain,05:56:27,18:18:14,3.2258,29.2,24.1,25.8,35.2,24.1,27.1,24.5
230,2000-08-28,80.1,0.0,15.0,52.7,8.8,Port of Spain,05:56:26,18:17:40,5.003800000000001,33.3,24.1,28.3,39.9,24.1,31.6,24.2
231,2000-08-29,76.3,0.0,20.8,59.1,7.6,Port of Spain,05:56:25,18:17:05,6.536266666666667,33.1,24.8,28.7,38.4,24.8,31.3,23.7
232,2000-08-30,89.7,0.0,15.0,84.8,7.0,Port of Spain,05:56:23,18:16:30,0.0,30.1,24.1,26.2,36.3,24.1,27.3,24.3
233,2000-08-31,82.1,0.0,12.8,90.5,9.6,Port of Spain,05:56:22,18:15:55,0.6688666666666666,32.1,25.1,28.0,39.3,25.1,31.4,24.6
234,2000-09-01,81.5,0.0,10.3,78.3,7.9,Port of Spain,05:56:20,18:15:19,19.998266666666666,33.1,24.1,27.8,39.4,24.1,30.6,24.1
235,2000-09-02,81.9,0.0,8.1,86.1,8.6,Port of Spain,05:56:17,18:14:42,2.099733333333333,34.1,23.1,27.4,40.7,23.1,30.0,23.8
236,2000-09-03,83.4,0.0,9.2,74.8,8.2,Port of Spain,05:56:15,18:14:06,0.33866666666666667,32.3,23.8,27.7,39.5,23.8,31.3,24.5
237,2000-09-04,76.2,0.0,11.4,72.1,8.9,Port of Spain,05:56:12,18:13:29,0.0,33.6,25.1,28.8,38.2,25.1,31.9,23.8
238,2000-09-05,80.8,0.0,15.0,53.0,8.2,Port of Spain,05:56:09,18:12:52,11.269133333333333,33.2,24.1,28.6,40.7,24.1,32.4,24.7
239,2000-09-06,86.7,0.0,10.3,53.3,7.6,Port of Spain,05:56:06,18:12:14,9.567333333333332,32.1,24.1,26.6,38.1,24.1,28.2,24.0
240,2000-09-07,84.7,0.0,9.2,66.1,8.4,Port of Spain,05:56:03,18:11:36,4.301066666666666,32.1,23.8,26.8,38.1,23.8,28.9,23.8
241,2000-09-08,80.8,0.0,12.8,72.7,9.1,Port of Spain,05:56:00,18:10:59,0.0,32.6,24.7,28.2,39.3,24.7,31.4,24.3
242,2000-09-09,86.5,0.0,17.2,80.9,6.5,Port of Spain,05:55:56,18:10:20,0.0,31.7,25.1,27.3,39.3,25.1,30.4,24.8
243,2000-09-10,84.6,0.0,12.8,83.0,7.1,Port of Spain,05:55:53,18:09:42,0.9313333333333332,32.1,25.1,27.8,39.3,25.1,30.7,24.8
244,2000-09-11,84.2,0.0,18.3,73.0,7.2,Port of Spain,05:55:49,18:09:04,5.427133333333333,32.1,25.1,28.1,40.8,25.1,31.5,24.9
245,2000-09-12,78.8,0.0,13.9,73.0,6.0,Port of Spain,05:55:45,18:08:25,15.502466666666665,33.2,24.3,28.3,38.9,24.3,31.4,24.0
246,2000-09-13,79.5,0.0,12.8,83.2,7.7,Port of Spain,05:55:42,18:07:46,6.443133333333333,33.1,23.7,27.9,39.4,23.7,31.1,23.8
247,2000-09-14,84.2,0.0,12.8,80.4,7.1,Port of Spain,05:55:38,18:07:08,5.334,33.1,24.1,27.4,39.4,24.1,30.6,24.3
248,2000-09-15,78.6,0.0,10.3,61.8,8.7,Port of Spain,05:55:34,18:06:29,0.6688666666666666,33.1,25.1,28.4,38.4,25.1,31.2,24.0
249,2000-09-16,83.6,0.0,9.2,68.8,11.3,Port of Spain,05:55:30,18:05:50,0.0,33.1,24.1,27.4,38.2,24.1,30.0,24.2
250,2000-09-17,78.5,0.0,10.3,47.5,9.2,Port of Spain,05:55:26,18:05:11,0.2624666666666666,33.1,24.1,28.5,39.3,24.1,31.6,24.0
251,2000-09-18,91.0,0.0,16.1,66.7,7.3,Port of Spain,05:55:23,18:04:32,0.6688666666666666,31.1,23.6,25.7,37.9,23.6,26.7,24.0
252,2000-09-19,83.1,0.0,12.8,90.0,7.8,Port of Spain,05:55:19,18:03:53,0.9990666666666665,32.1,22.8,27.2,38.1,22.8,29.6,23.8
253,2000-09-20,86.6,0.0,11.4,87.1,7.6,Port of Spain,05:55:15,18:03:14,5.003799999999999,31.1,25.1,27.0,36.7,25.1,29.5,24.5
254,2000-09-21,87.6,0.0,16.1,78.6,7.5,Port of Spain,05:55:11,18:02:36,19.727333333333334,33.1,23.1,26.5,40.8,23.1,28.7,24.2
255,2000-09-22,84.8,0.0,13.9,67.4,9.2,Port of Spain,05:55:08,18:01:57,1.1006666666666667,31.1,23.1,26.6,36.1,23.1,28.7,23.7
256,2000-09-23,90.8,0.0,12.8,78.7,8.2,Port of Spain,05:55:04,18:01:18,1.3631333333333333,30.1,24.1,26.3,37.6,24.1,28.2,24.7
257,2000-09-24,90.7,0.0,6.9,80.5,8.3,Port of Spain,05:55:01,18:00:40,26.33133333333333,29.8,24.1,26.4,37.0,24.1,28.4,24.7
258,2000-09-25,89.7,0.0,16.1,71.3,7.6,Port of Spain,05:54:58,18:00:01,3.031066666666667,31.7,24.2,26.8,39.3,24.2,29.0,24.9
259,2000-09-26,82.1,0.0,16.1,59.1,6.8,Port of Spain,05:54:55,17:59:23,10.668,32.7,24.1,27.7,38.2,24.1,30.2,24.1
260,2000-09-27,83.5,0.0,11.4,48.3,7.4,Port of Spain,05:54:52,17:58:45,8.7376,33.1,24.1,27.6,39.4,24.1,30.4,24.3
261,2000-09-28,87.7,0.0,9.2,74.6,8.0,Port of Spain,05:54:50,17:58:08,3.0310666666666664,30.1,23.8,26.3,35.2,23.8,27.6,24.0
262,2000-09-29,82.5,0.0,13.9,77.1,8.1,Port of Spain,05:54:47,17:57:30,0.0,32.7,23.2,27.4,39.0,23.2,30.3,23.9
263,2000-09-30,82.1,0.0,13.9,90.0,6.8,Port of Spain,05:54:45,17:56:53,1.7018,33.1,24.1,27.4,38.2,24.1,29.7,23.8
264,2000-10-01,94.3,0.0,12.8,92.3,5.2,Port of Spain,05:54:43,17:56:16,0.0,28.6,22.1,24.7,33.8,22.1,25.2,23.7
265,2000-10-02,87.5,0.0,10.3,90.9,6.0,Port of Spain,05:54:42,17:55:40,12.031133333333333,31.1,23.1,26.4,39.3,23.1,28.6,24.1
266,2000-10-03,82.9,0.0,12.8,88.3,6.5,Port of Spain,05:54:40,17:55:03,0.6688666666666666,32.2,23.1,27.1,38.2,23.1,29.2,23.7
267,2000-10-04,87.2,0.0,15.0,88.7,5.7,Port of Spain,05:54:39,17:54:28,16.433799999999998,29.3,24.3,26.4,33.7,24.3,28.0,24.1
268,2000-10-05,87.5,0.0,10.3,80.8,6.6,Port of Spain,05:54:38,17:53:52,0.16933333333333334,31.1,23.7,26.8,39.3,23.7,29.7,24.5
269,2000-10-06,87.0,0.0,9.2,79.1,8.6,Port of Spain,05:54:38,17:53:17,8.5344,33.1,23.2,26.9,39.4,23.2,28.8,24.2
270,2000-10-07,84.2,0.0,11.4,62.9,7.6,Port of Spain,05:54:38,17:52:42,8.636000000000001,32.1,23.8,27.1,40.8,23.8,29.6,24.1
271,2000-10-08,79.3,0.0,11.4,71.4,7.3,Port of Spain,05:54:38,17:52:08,0.8297333333333333,32.1,24.1,27.5,38.1,24.1,29.8,23.3
272,2000-10-09,82.8,0.0,11.4,85.4,7.7,Port of Spain,05:54:39,17:51:35,1.1006666666666667,32.1,24.1,27.6,39.3,24.1,30.1,24.2
273,2000-10-10,81.3,0.0,13.9,57.8,8.1,Port of Spain,05:54:40,17:51:01,1.1684,33.1,24.7,27.9,37.9,24.7,30.3,24.1
274,2000-10-11,93.2,0.0,13.9,79.6,6.3,Port of Spain,05:54:42,17:50:29,8.136466666666665,30.1,24.1,25.5,36.3,24.1,26.5,24.3
275,2000-10-12,93.4,0.0,19.5,86.7,7.1,Port of Spain,05:54:44,17:49:57,3.9623999999999997,29.3,24.1,25.4,36.3,24.1,26.0,24.2
276,2000-10-13,82.7,0.0,11.4,65.8,7.9,Port of Spain,05:54:47,17:49:25,11.032066666666665,32.3,23.7,27.6,38.1,23.7,30.3,24.1
277,2000-10-14,82.7,0.0,11.4,66.3,8.7,Port of Spain,05:54:50,17:48:54,15.5956,33.2,23.1,27.8,40.2,23.1,30.9,24.3
278,2000-10-15,81.4,0.0,11.4,46.3,9.2,Port of Spain,05:54:53,17:48:24,4.800599999999999,33.1,24.7,28.4,40.7,24.7,31.7,24.7
279,2000-10-16,81.3,0.0,13.9,43.2,8.4,Port of Spain,05:54:57,17:47:54,0.0,33.1,24.1,27.7,39.4,24.1,30.5,23.9
280,2000-10-17,82.1,0.0,13.9,50.5,9.7,Port of Spain,05:55:01,17:47:25,9.067799999999998,32.8,23.8,27.6,39.1,23.8,30.2,23.9
281,2000-10-18,83.8,0.0,15.0,83.9,7.8,Port of Spain,05:55:06,17:46:57,3.9623999999999997,33.1,24.1,27.6,39.3,24.1,30.2,24.3
282,2000-10-19,93.7,0.0,11.4,85.4,6.8,Port of Spain,05:55:12,17:46:30,0.6688666666666666,27.1,23.1,24.9,30.2,23.1,25.1,23.9
283,2000-10-20,81.9,0.0,12.8,45.0,8.0,Port of Spain,05:55:18,17:46:03,8.026399999999999,33.1,23.1,27.2,39.4,23.1,29.7,23.6
284,2000-10-21,85.3,0.0,11.4,53.9,8.7,Port of Spain,05:55:25,17:45:37,9.296399999999998,32.1,24.1,27.2,39.3,24.1,29.9,24.3
285,2000-10-22,85.0,0.0,12.8,69.6,10.8,Port of Spain,05:55:32,17:45:11,12.031133333333333,33.1,22.8,27.1,39.5,22.8,29.9,24.2
286,2000-10-23,84.0,0.0,12.8,70.0,8.7,Port of Spain,05:55:40,17:44:47,1.9557999999999998,33.1,23.7,27.6,40.7,23.7,30.9,24.4
287,2000-10-24,81.8,0.0,11.4,65.8,8.8,Port of Spain,05:55:49,17:44:23,7.772399999999999,34.1,24.1,28.1,40.7,24.1,31.1,24.3
288,2000-10-25,81.5,0.0,15.0,57.1,9.4,Port of Spain,05:55:58,17:44:00,8.060266666666665,33.1,24.1,28.2,40.7,24.1,31.8,24.5
289,2000-10-26,78.6,0.0,13.9,39.6,10.1,Port of Spain,05:56:07,17:43:38,10.837333333333333,33.1,25.1,28.7,40.7,25.1,32.2,24.4
290,2000-10-27,84.7,0.0,13.9,65.8,7.7,Port of Spain,05:56:18,17:43:17,11.032066666666665,32.2,24.1,27.7,39.3,24.1,30.4,24.6
291,2000-10-28,84.0,0.0,16.1,53.9,7.7,Port of Spain,05:56:29,17:42:57,6.858,32.1,24.1,27.6,39.3,24.1,30.3,24.5
292,2000-10-29,89.6,0.0,12.8,73.0,6.9,Port of Spain,05:56:40,17:42:37,27.745266666666662,28.8,25.1,26.1,34.9,25.1,27.2,24.2
293,2000-10-30,85.4,0.0,16.1,90.0,7.9,Port of Spain,05:56:53,17:42:19,6.062133333333334,31.7,24.1,27.6,39.3,24.1,30.5,24.7
294,2000-10-31,85.2,0.0,17.2,84.8,8.0,Port of Spain,05:57:06,17:42:02,0.6688666666666666,32.1,24.8,27.8,39.3,24.8,30.9,24.9
295,2000-11-01,86.1,0.0,11.4,88.3,8.1,Port of Spain,05:57:19,17:41:45,0.16933333333333334,32.1,24.1,27.4,39.3,24.1,30.1,24.7
296,2000-11-02,84.7,0.0,15.0,72.1,8.5,Port of Spain,05:57:34,17:41:29,0.4995333333333333,31.1,25.1,27.3,37.9,25.1,29.9,24.4
297,2000-11-03,84.6,0.0,12.8,82.2,8.6,Port of Spain,05:57:49,17:41:15,3.0310666666666664,31.1,24.1,27.0,39.3,24.1,29.3,24.1
298,2000-11-04,84.0,0.0,15.0,84.5,9.2,Port of Spain,05:58:04,17:41:01,5.190066666666667,31.1,24.3,27.3,37.9,24.3,29.9,24.2
299,2000-11-05,93.9,0.0,12.8,94.0,6.1,Port of Spain,05:58:21,17:40:49,22.89386666666666,26.1,23.2,24.7,26.1,23.2,24.7,23.7
300,2000-11-06,84.2,0.0,12.8,91.1,8.3,Port of Spain,05:58:38,17:40:37,2.7347333333333332,31.8,24.1,27.1,37.9,24.1,29.4,24.0
301,2000-11-07,92.3,0.0,12.8,93.5,7.1,Port of Spain,05:58:55,17:40:26,0.7704666666666666,33.1,23.1,25.4,39.5,23.1,26.7,23.9
302,2000-11-08,81.6,0.0,10.3,80.5,7.7,Port of Spain,05:59:14,17:40:17,0.1016,32.1,24.1,27.4,38.1,24.1,29.7,23.7
303,2000-11-09,81.0,0.0,11.4,74.1,8.3,Port of Spain,05:59:33,17:40:09,3.302,32.3,23.7,27.8,38.1,23.7,30.8,24.0
304,2000-11-10,81.4,0.0,11.4,81.7,8.1,Port of Spain,05:59:53,17:40:01,4.470400000000001,33.1,24.1,27.8,39.5,24.1,30.5,24.0
305,2000-11-11,81.2,0.0,12.8,75.8,9.3,Port of Spain,06:00:13,17:39:55,8.957733333333334,33.1,23.1,27.4,39.4,23.1,30.1,23.7
306,2000-11-12,85.8,0.0,13.9,90.0,8.4,Port of Spain,06:00:34,17:39:50,1.3377333333333332,32.1,23.1,26.4,39.3,23.1,28.8,23.8
307,2000-11-13,79.1,0.0,13.9,70.0,7.4,Port of Spain,06:00:56,17:39:45,20.50626666666666,34.1,23.7,27.7,39.4,23.7,29.9,23.3
308,2000-11-14,90.8,0.0,13.9,87.0,6.4,Port of Spain,06:01:18,17:39:42,29.201533333333337,31.1,24.1,26.3,37.0,24.1,27.8,24.6
309,2000-11-15,90.4,0.0,13.9,95.7,5.6,Port of Spain,06:01:41,17:39:40,12.158133333333332,28.1,23.7,25.4,32.1,23.7,26.2,23.7
310,2000-11-16,89.7,0.0,13.9,92.4,6.7,Port of Spain,06:02:04,17:39:39,3.2596666666666665,28.2,23.1,25.5,32.8,23.1,26.4,23.7
311,2000-11-17,89.0,0.0,18.3,73.3,7.5,Port of Spain,06:02:28,17:39:40,7.3660000000000005,29.1,24.1,26.1,34.7,24.1,27.6,24.1
312,2000-11-18,83.1,0.0,19.5,49.6,8.1,Port of Spain,06:02:53,17:39:41,8.297333333333333,31.2,23.7,26.4,36.7,23.7,28.0,23.2
313,2000-11-19,78.3,0.0,16.1,37.5,9.7,Port of Spain,06:03:18,17:39:43,6.663266666666667,32.1,23.1,27.1,35.9,23.1,28.9,22.7
314,2000-11-20,84.9,0.0,18.3,47.1,7.8,Port of Spain,06:03:44,17:39:47,0.0,31.1,22.1,26.0,35.6,22.1,27.6,23.1
315,2000-11-21,86.9,0.0,16.1,64.6,7.6,Port of Spain,06:04:10,17:39:51,4.3688,31.1,23.1,25.1,35.6,23.1,26.1,22.6
316,2000-11-22,90.2,0.0,11.4,63.9,7.4,Port of Spain,06:04:37,17:39:57,0.6604,31.1,23.1,25.4,36.7,23.1,26.6,23.5
317,2000-11-23,87.8,0.0,12.8,65.7,8.5,Port of Spain,06:05:05,17:40:03,0.6688666666666666,30.1,23.1,26.5,36.3,23.1,29.1,24.2
318,2000-11-24,88.2,0.0,8.1,68.3,6.8,Port of Spain,06:05:33,17:40:11,6.002866666666666,32.1,23.1,26.4,38.1,23.1,28.6,24.2
319,2000-11-25,87.7,0.0,11.4,56.7,7.8,Port of Spain,06:06:01,17:40:20,1.4308666666666667,30.1,24.7,26.7,35.6,24.7,28.8,24.4
320,2000-11-26,90.6,0.0,12.8,80.9,7.6,Port of Spain,06:06:30,17:40:30,0.16933333333333334,29.1,23.8,25.8,34.7,23.8,26.9,24.1
321,2000-11-27,94.5,0.0,12.8,83.9,5.5,Port of Spain,06:06:59,17:40:41,0.6604,28.1,23.8,25.0,32.8,23.8,25.4,24.1
322,2000-11-28,93.2,0.0,15.0,90.4,5.7,Port of Spain,06:07:28,17:40:52,6.434666666666667,28.1,24.1,25.3,32.8,24.1,26.0,24.1
323,2000-11-29,90.2,0.0,12.8,71.4,7.3,Port of Spain,06:07:58,17:41:05,5.266266666666667,31.1,23.3,26.1,37.9,23.3,27.9,24.2
324,2000-11-30,96.1,0.0,8.1,91.1,5.8,Port of Spain,06:08:29,17:41:19,2.4384,24.3,24.1,24.1,24.3,24.1,24.1,23.4
325,2000-12-01,92.2,0.0,16.1,86.2,4.9,Port of Spain,06:08:59,17:41:34,2.963333333333333,29.1,23.8,25.6,35.8,23.8,27.2,24.2
326,2000-12-02,87.7,0.0,16.1,65.5,5.8,Port of Spain,06:09:30,17:41:50,1.8034000000000001,29.3,24.1,26.3,34.7,24.1,27.8,24.0
327,2000-12-03,79.5,0.0,17.2,51.7,7.9,Port of Spain,06:10:01,17:42:07,10.100733333333332,31.1,24.1,27.0,35.6,24.1,28.6,23.0
